,days_left,DummyEconomy,price
185539,37,1,3234
185544,37,1,3654
185588,37,1,4767
185644,37,1,5713
185659,37,1,7291
185705,38,1,3234
185710,38,1,3531
185714,38,1,3654
185715,38,1,3654
185716,38,1,3654
185750,38,1,4767
185804,38,1,6382
185847,39,1,2271
185875,39,1,3234
185876,39,1,3234
185877,39,1,3234
185878,39,1,3234
185879,39,1,3234
186013,40,1,2271
186042,40,1,3234
186043,40,1,3234
186044,40,1,3234
186045,40,1,3234
186072,40,1,4452
186073,40,1,4452
186144,40,1,7291
186169,41,1,2271
186194,41,1,3234
186195,41,1,3234
186196,41,1,3234
186208,41,1,3654
186231,41,1,4452
186232,41,1,4452
186334,42,1,2271
186359,42,1,3234
186360,42,1,3234
186361,42,1,3234
186362,42,1,3234
186412,42,1,4767
186413,42,1,4767
186476,42,1,7291
186496,43,1,2271
186541,43,1,3864
186542,43,1,3864
186543,43,1,3864
186649,44,1,2271
186674,44,1,3234
186675,44,1,3234
186676,44,1,3234
186677,44,1,3234
186717,44,1,4767
186752,44,1,5188
186779,44,1,7291
186803,45,1,2271
186841,45,1,3864
186854,45,1,4284
186906,45,1,5188
186916,45,1,5713
186939,45,1,13880
186962,46,1,2271
186987,46,1,3234
186988,46,1,3234
186989,46,1,3234
187015,46,1,4452
187056,46,1,4873
187114,47,1,2271
187149,47,1,3234
187150,47,1,3234
187151,47,1,3234
187175,47,1,4452
187235,47,1,5398
187266,48,1,2271
187291,48,1,3234
187292,48,1,3234
187293,48,1,3234
187339,48,1,4767
187378,48,1,5713
187405,49,1,2271
187431,49,1,3234
187432,49,1,3234
187457,49,1,3654
187513,49,1,4873
187529,49,1,5398
187583,2,1,13128
187585,2,1,14913
187595,2,1,16068
187629,2,1,21948
187630,2,1,21948
187631,2,1,21948
187632,2,1,21948
187674,3,1,12918
187717,3,1,20373
187718,3,1,20373
187719,3,1,20793
187720,3,1,21108
187722,3,1,22053
187751,4,1,8876
187774,4,1,10643
187775,4,1,10643
187776,4,1,10643
187777,4,1,10643
187778,4,1,10643
187779,4,1,10643
187780,4,1,10643
187792,4,1,12197
187793,4,1,12197
187794,4,1,12197
187795,4,1,12197
187796,4,1,12197
187798,4,1,13601
187811,4,1,15118
187823,4,1,16146
187860,5,1,8088
187882,5,1,10643
187883,5,1,10643
187884,5,1,10643
187885,5,1,10643
187890,5,1,10643
187891,5,1,10643
187892,5,1,10643
187912,5,1,11409
187913,5,1,11409
187914,5,1,11409
187915,5,1,11409
187916,5,1,11409
187917,5,1,11409
187918,5,1,11409
187919,5,1,12078
187920,5,1,13391
187994,6,1,10643
187995,6,1,10643
187996,6,1,10643
187997,6,1,10643
187998,6,1,10643
187999,6,1,10643
188000,6,1,10643
188001,6,1,10643
188031,6,1,12393
188032,6,1,13128
188035,6,1,13758
188037,6,1,15118
188081,7,1,8088
188145,7,1,11409
188146,7,1,11409
188147,7,1,11409
188148,7,1,11409
188149,7,1,11409
188150,7,1,11409
188158,7,1,13443
188210,8,1,9141
188211,8,1,9141
188212,8,1,9141
188213,8,1,9141
188215,8,1,9141
188228,8,1,9141
188230,8,1,9141
188233,8,1,9141
188354,9,1,11409
188355,9,1,11409
188356,9,1,11409
188358,9,1,11871
188359,9,1,11871
188377,9,1,12813
188398,9,1,15438
188399,9,1,15753
188409,9,1,20373
188410,9,1,20373
188411,9,1,20373
188509,10,1,13023
188521,10,1,18063
188522,10,1,18168
188528,10,1,19218
188534,10,1,20373
188535,10,1,20793
188536,10,1,21633
188537,10,1,21633
188585,11,1,8088
188659,11,1,11409
188660,11,1,11409
188661,11,1,11409
188662,11,1,11409
188663,11,1,11871
188665,11,1,12813
188732,12,1,8088
188798,12,1,11409
188799,12,1,11409
188800,12,1,11409
188801,12,1,11409
188802,12,1,11409
188803,12,1,11409
188804,12,1,12078
188805,12,1,12183
188806,12,1,12498
188812,12,1,15032
188878,13,1,9141
188879,13,1,9141
188880,13,1,9141
188881,13,1,9141
188883,13,1,9141
188893,13,1,9141
188895,13,1,9141
188898,13,1,9141
188943,13,1,12078
188944,13,1,12183
188947,13,1,13866
188949,13,1,13971
188953,13,1,14283
189000,14,1,8088
189017,14,1,9141
189018,14,1,9141
189019,14,1,9141
189020,14,1,9141
189021,14,1,9141
189027,14,1,9141
189029,14,1,9141
189032,14,1,9141
189083,14,1,11409
189084,14,1,11409
189085,14,1,11409
189086,14,1,11409
189087,14,1,11409
189088,14,1,11409
189089,14,1,11409
189090,14,1,12498
189091,14,1,12498
189092,14,1,12918
189093,14,1,13616
189185,15,1,10643
189186,15,1,10643
189187,15,1,10643
189188,15,1,10643
189189,15,1,10643
189194,15,1,10643
189195,15,1,10643
189197,15,1,10643
189224,15,1,12375
189303,16,1,5936
189307,16,1,6037
189308,16,1,6037
189316,16,1,6352
189317,16,1,6352
189318,16,1,6352
189329,16,1,7579
189330,16,1,8085
189332,16,1,8193
189333,16,1,8505
189337,16,1,8792
189451,17,1,5617
189452,17,1,5617
189453,17,1,5617
189454,17,1,5617
189455,17,1,5617
189457,17,1,5932
189467,17,1,6352
189469,17,1,6877
189473,17,1,7448
189474,17,1,7579
189478,17,1,8372
189481,17,1,8925
189486,17,1,9387
189491,17,1,9807
189508,17,1,12028
189593,18,1,4672
189594,18,1,4672
189595,18,1,4672
189599,18,1,4672
189600,18,1,4672
189602,18,1,4672
189617,18,1,4987
189620,18,1,5407
189622,18,1,6251
189623,18,1,6251
189630,18,1,7122
189631,18,1,7322
189632,18,1,7427
189639,18,1,8048
189649,18,1,9842
189732,19,1,4672
189733,19,1,4672
189734,19,1,4672
189735,19,1,4672
189736,19,1,4672
189737,19,1,4672
189738,19,1,4672
189749,19,1,4987
189764,19,1,5936
189768,19,1,6408
189775,19,1,7222
189777,19,1,7579
189786,19,1,7899
189787,19,1,8085
189789,19,1,8172
189877,20,1,4672
189878,20,1,4672
189879,20,1,4672
189880,20,1,4672
189881,20,1,4672
189886,20,1,4672
189887,20,1,4672
189914,20,1,5936
189915,20,1,5936
189917,20,1,5960
189927,20,1,7122
189931,20,1,7479
189933,20,1,7579
189934,20,1,7689
189941,20,1,8048
189942,20,1,8085
189943,20,1,8172
189967,21,1,3258
190009,21,1,4357
190010,21,1,4357
190011,21,1,4357
190012,21,1,4357
190013,21,1,4357
190019,21,1,4357
190021,21,1,4357
190056,21,1,5778
190065,21,1,6707
190067,21,1,7050
190069,21,1,7112
190071,21,1,7182
190075,21,1,7579
190088,21,1,8447
190090,21,1,9508
190153,22,1,4357
190154,22,1,4357
190155,22,1,4357
190156,22,1,4357
190157,22,1,4357
190163,22,1,4357
190164,22,1,4357
190166,22,1,4357
190193,22,1,5936
190194,22,1,5936
190211,22,1,7584
190217,22,1,7900
190308,23,1,5617
190309,23,1,5617
190310,23,1,5617
190322,23,1,5932
190323,23,1,5932
190324,23,1,5936
190334,23,1,7479
190337,23,1,8085
190338,23,1,8085
190339,23,1,8418
190340,23,1,8418
190341,23,1,8418
190342,23,1,8418
190343,23,1,8447
190346,23,1,8733
190347,23,1,8733
190454,24,1,5617
190455,24,1,5617
190456,24,1,5617
190457,24,1,5617
190458,24,1,5617
190459,24,1,5617
190460,24,1,5617
190464,24,1,5932
190465,24,1,5936
190479,24,1,7038
190480,24,1,7050
190483,24,1,7469
190484,24,1,7479
190485,24,1,7479
190486,24,1,7579
190494,24,1,8387
190496,24,1,8505
190536,25,1,3258
190537,25,1,3258
190586,25,1,4672
190587,25,1,4672
190588,25,1,4672
190589,25,1,4672
190591,25,1,4672
190596,25,1,4672
190597,25,1,4672
190598,25,1,4672
190612,25,1,4802
190613,25,1,4802
190622,25,1,5750
190635,25,1,7222
190722,26,1,4357
190723,26,1,4357
190724,26,1,4357
190725,26,1,4357
190727,26,1,4357
190739,26,1,4357
190741,26,1,4357
190745,26,1,4357
190764,26,1,5778
190770,26,1,5936
190776,26,1,7050
190777,26,1,7050
190780,26,1,7112
190790,26,1,8172
190819,27,1,3258
190820,27,1,3258
190887,27,1,4802
190888,27,1,4802
190897,27,1,5617
190898,27,1,5617
190899,27,1,5617
190900,27,1,5617
190901,27,1,5617
190902,27,1,5617
190903,27,1,5617
190904,27,1,5617
190916,27,1,7050
190923,27,1,7579
190931,27,1,8172
190954,28,1,3258
191004,28,1,4357
191005,28,1,4357
191006,28,1,4357
191007,28,1,4357
191008,28,1,4357
191014,28,1,4357
191042,28,1,5320
191043,28,1,5320
191044,28,1,5320
191045,28,1,5320
191046,28,1,5320
191047,28,1,5740
191048,28,1,5740
191049,28,1,5740
191050,28,1,5740
191051,28,1,5740
191052,28,1,5740
191062,28,1,6707
191064,28,1,7050
191069,28,1,8085
191070,28,1,8172
191071,28,1,9233
191091,29,1,3258
191092,29,1,3258
191143,29,1,4357
191144,29,1,4357
191145,29,1,4357
191146,29,1,4357
191147,29,1,4357
191153,29,1,4357
191155,29,1,4357
191181,29,1,5740
191182,29,1,5740
191183,29,1,5740
191184,29,1,5740
191185,29,1,5740
191186,29,1,5740
191187,29,1,5740
191188,29,1,5740
191195,29,1,6237
191299,30,1,5617
191300,30,1,5617
191301,30,1,5617
191302,30,1,5617
191303,30,1,5617
191307,30,1,5936
191312,30,1,6707
191315,30,1,7479
191316,30,1,7579
191317,30,1,7579
191318,30,1,7998
191319,30,1,7998
191321,30,1,8418
191322,30,1,8418
191325,30,1,8867
191326,30,1,8914
191327,30,1,8914
191328,30,1,8914
191329,30,1,8914
191330,30,1,8914
191387,31,1,3258
191418,31,1,4357
191419,31,1,4357
191420,31,1,4357
191421,31,1,4357
191422,31,1,4357
191428,31,1,4357
191453,31,1,4791
191454,31,1,4802
191461,31,1,5132
191462,31,1,5132
191465,31,1,5320
191466,31,1,5320
191467,31,1,5320
191468,31,1,5320
191469,31,1,5320
191470,31,1,5320
191471,31,1,5740
191472,31,1,5740
191473,31,1,5740
191474,31,1,5740
191475,31,1,5740
191478,31,1,6510
191531,32,1,3258
191532,32,1,3258
191565,32,1,4357
191566,32,1,4357
191567,32,1,4357
191568,32,1,4357
191569,32,1,4357
191575,32,1,4357
191577,32,1,4357
191602,32,1,4802
191603,32,1,4802
191604,32,1,5320
191605,32,1,5320
191606,32,1,5320
191607,32,1,5320
191608,32,1,5320
191609,32,1,5320
191666,33,1,3258
191696,33,1,4357
191697,33,1,4357
191698,33,1,4357
191699,33,1,4357
191700,33,1,4357
191708,33,1,4357
191710,33,1,4357
191714,33,1,4357
191740,33,1,5558
191745,33,1,6004
191750,33,1,6510
191752,33,1,6597
191757,33,1,7327
191811,34,1,3258
191812,34,1,3258
191828,34,1,4357
191829,34,1,4357
191830,34,1,4357
191831,34,1,4357
191832,34,1,4357
191842,34,1,4357
191844,34,1,4357
191862,34,1,4802
191863,34,1,4802
191871,34,1,5320
191872,34,1,5320
191873,34,1,5320
191874,34,1,5475
191875,34,1,5740
191876,34,1,5740
191877,34,1,5740
191878,34,1,5740
191879,34,1,5740
191880,34,1,5740
191881,34,1,5740
191882,34,1,5740
191884,34,1,6004
191885,34,1,6597
191944,35,1,3888
191977,35,1,4357
191978,35,1,4357
191979,35,1,4357
191980,35,1,4357
191981,35,1,4357
191991,35,1,4357
192016,35,1,5132
192017,35,1,5132
192019,35,1,5950
192020,35,1,5950
192021,35,1,5950
192022,35,1,5950
192023,35,1,6004
192026,35,1,6370
192027,35,1,6370
192028,35,1,6370
192029,35,1,6370
192030,35,1,6370
192031,35,1,6370
192032,35,1,6370
192033,35,1,6370
192034,35,1,6597
192037,35,1,7658
192072,36,1,3258
192073,36,1,3258
192119,36,1,4357
192120,36,1,4357
192121,36,1,4357
192122,36,1,4357
192124,36,1,4357
192138,36,1,4357
192140,36,1,4357
192156,36,1,5320
192157,36,1,5320
192158,36,1,5320
192159,36,1,5320
192160,36,1,5320
192161,36,1,5320
192162,36,1,5320
192163,36,1,5320
192203,37,1,3258
192241,37,1,4672
192242,37,1,4672
192243,37,1,4672
192244,37,1,4672
192246,37,1,4672
192251,37,1,4672
192252,37,1,4672
192253,37,1,4672
192261,37,1,4802
192262,37,1,5132
192264,37,1,5475
192276,37,1,6004
192277,37,1,6093
192286,37,1,7292
192301,37,1,11574
192334,38,1,3258
192357,38,1,4791
192358,38,1,4802
192359,38,1,4802
192387,38,1,5475
192388,38,1,5475
192389,38,1,5617
192390,38,1,5617
192400,38,1,5617
192402,38,1,5617
192405,38,1,5617
192410,38,1,5932
192411,38,1,5932
192412,38,1,5932
192416,38,1,6510
192424,38,1,6818
192497,39,1,3258
192498,39,1,3258
192523,39,1,4357
192524,39,1,4357
192525,39,1,4357
192526,39,1,4357
192527,39,1,4357
192533,39,1,4357
192535,39,1,4357
192565,39,1,4802
192566,39,1,4802
192571,39,1,5320
192572,39,1,5320
192573,39,1,5320
192574,39,1,5320
192575,39,1,5320
192576,39,1,5320
192634,40,1,3258
192670,40,1,4357
192671,40,1,4357
192672,40,1,4357
192673,40,1,4357
192675,40,1,4357
192687,40,1,4357
192689,40,1,4357
192704,40,1,4817
192705,40,1,4817
192707,40,1,5320
192708,40,1,5320
192709,40,1,5320
192710,40,1,5320
192711,40,1,5320
192712,40,1,5320
192713,40,1,5320
192714,40,1,5320
192717,40,1,6282
192773,41,1,3258
192774,41,1,3258
192802,41,1,4357
192803,41,1,4357
192804,41,1,4357
192805,41,1,4357
192807,41,1,4357
192821,41,1,4357
192823,41,1,4357
192836,41,1,4802
192837,41,1,4802
192838,41,1,4817
192840,41,1,5160
192841,41,1,5320
192842,41,1,5320
192843,41,1,5320
192844,41,1,5320
192845,41,1,5320
192846,41,1,5320
192847,41,1,5320
192848,41,1,5320
192849,41,1,5740
192850,41,1,5740
192851,41,1,5740
192852,41,1,5740
192853,41,1,5740
192855,41,1,6282
192909,42,1,3258
192945,42,1,4357
192946,42,1,4357
192947,42,1,4357
192948,42,1,4357
192950,42,1,4357
192964,42,1,4357
192978,42,1,5132
192979,42,1,5132
192980,42,1,5132
192981,42,1,5320
192982,42,1,5320
192983,42,1,5320
192984,42,1,5320
192985,42,1,5320
192986,42,1,5320
192987,42,1,5320
192988,42,1,5320
192989,42,1,5320
192994,42,1,6597
193051,43,1,3888
193070,43,1,4357
193071,43,1,4357
193072,43,1,4357
193073,43,1,4357
193075,43,1,4357
193089,43,1,4357
193091,43,1,4357
193095,43,1,4357
193116,43,1,5435
193128,43,1,7127
193179,44,1,3258
193180,44,1,3258
193181,44,1,3258
193208,44,1,4357
193209,44,1,4357
193210,44,1,4357
193211,44,1,4357
193212,44,1,4357
193221,44,1,4357
193242,44,1,5132
193243,44,1,5132
193249,44,1,6004
193259,44,1,7030
193314,45,1,3888
193321,45,1,4203
193334,45,1,4357
193335,45,1,4357
193336,45,1,4357
193337,45,1,4357
193339,45,1,4357
193344,45,1,4357
193345,45,1,4357
193367,45,1,5950
193368,45,1,5950
193369,45,1,6004
193371,45,1,6370
193372,45,1,6370
193373,45,1,6370
193374,45,1,6370
193376,45,1,6597
193422,46,1,3258
193423,46,1,3258
193454,46,1,4357
193455,46,1,4357
193457,46,1,4357
193463,46,1,4357
193465,46,1,4357
193466,46,1,4357
193476,46,1,4817
193477,46,1,4817
193478,46,1,4817
193481,46,1,5435
193484,46,1,5778
193489,46,1,6198
193539,47,1,3258
193568,47,1,4357
193569,47,1,4357
193570,47,1,4357
193572,47,1,4357
193579,47,1,4357
193581,47,1,4357
193582,47,1,4357
193595,47,1,4817
193596,47,1,4817
193600,47,1,5435
193602,47,1,5778
193655,48,1,3258
193656,48,1,3258
193686,48,1,4357
193687,48,1,4357
193689,48,1,4357
193695,48,1,4357
193697,48,1,4357
193698,48,1,4357
193708,48,1,5132
193709,48,1,5132
193712,48,1,5435
193714,48,1,5558
193718,48,1,5778
193765,49,1,3258
193766,49,1,3258
193794,49,1,4357
193795,49,1,4357
193796,49,1,4357
193798,49,1,4357
193804,49,1,4357
193806,49,1,4357
193821,49,1,4817
193822,49,1,4817
193823,49,1,4817
193824,49,1,5320
193825,49,1,5320
193831,49,1,5740
193832,49,1,5740
193833,49,1,5740
193855,2,1,14808
193856,2,1,14861
193874,2,1,20373
193877,2,1,20898
193894,2,1,27513
193900,2,1,29928
193945,3,1,21843
193953,3,1,29298
193954,3,1,29561
193959,4,1,8876
193960,4,1,8876
193983,4,1,12541
193984,4,1,12804
193985,4,1,13076
193987,4,1,13601
193988,4,1,13696
193989,4,1,13706
193992,4,1,13959
193994,4,1,14231
194015,4,1,16593
194021,4,1,19008
194031,5,1,8088
194061,5,1,10608
194085,5,1,16593
194128,6,1,10923
194152,6,1,16593
194153,6,1,16593
194197,7,1,10608
194200,7,1,11501
194211,7,1,12813
194213,7,1,12813
194222,7,1,14283
194282,8,1,14388
194290,8,1,16803
194291,8,1,16803
194307,9,1,8088
194308,9,1,8088
194332,9,1,11343
194339,9,1,12813
194347,9,1,13706
194353,9,1,15123
194358,9,1,17538
194365,9,1,18063
194376,9,1,29298
194416,10,1,11973
194439,10,1,24258
194440,10,1,24258
194442,10,1,30873
194458,11,1,8088
194459,11,1,8088
194489,11,1,11186
194490,11,1,11186
194491,11,1,11281
194505,11,1,12813
194507,11,1,12813
194534,12,1,8088
194569,12,1,10608
194592,12,1,21003
194637,13,1,10608
194654,13,1,14388
194655,13,1,14388
194710,14,1,10608
194723,14,1,11973
194726,14,1,12813
194728,14,1,12813
194729,14,1,13863
194734,14,1,14808
194817,15,1,16593
194859,16,1,5715
194872,16,1,7689
194875,16,1,8088
194877,16,1,8828
194879,16,1,9296
194882,16,1,9608
194891,16,1,12113
194892,16,1,12170
194896,16,1,12443
194967,17,1,7189
194971,17,1,7679
194975,17,1,8212
194977,17,1,8408
195043,18,1,5726
195051,18,1,6237
195056,18,1,6623
195060,18,1,6924
195063,18,1,7689
195066,18,1,8004
195067,18,1,8004
195070,18,1,8088
195071,18,1,8344
195073,18,1,8761
195074,18,1,10031
195135,19,1,5715
195136,19,1,5726
195156,19,1,6203
195160,19,1,6623
195161,19,1,6623
195165,19,1,7189
195219,20,1,5726
195220,20,1,5726
195229,20,1,6623
195241,20,1,10549
195245,20,1,13174
195260,21,1,3048
195296,21,1,5012
195299,21,1,5226
195303,21,1,5888
195307,21,1,6084
195324,21,1,6308
195325,21,1,6308
195329,21,1,6618
195335,21,1,7189
195342,21,1,9908
195381,22,1,5502
195382,22,1,5726
195384,22,1,5888
195406,22,1,6308
195407,22,1,6308
195419,22,1,7689
195423,22,1,8761
195428,22,1,9296
195476,23,1,5715
195477,23,1,5726
195478,23,1,5726
195503,23,1,7568
195504,23,1,7568
195515,23,1,19580
195557,24,1,5715
195558,24,1,5715
195559,24,1,5726
195560,24,1,5726
195587,24,1,7393
195590,24,1,7568
195593,24,1,7988
195613,25,1,3048
195614,25,1,3048
195654,25,1,5817
195674,25,1,6203
195677,25,1,6623
195679,25,1,6623
195741,26,1,5715
195742,26,1,5726
195749,26,1,5888
195766,26,1,6308
195768,26,1,6308
195772,26,1,7189
195787,27,1,3038
195788,27,1,3048
195789,27,1,3048
195858,27,1,7568
195860,27,1,11284
195874,28,1,3048
195910,28,1,5012
195911,28,1,5012
195917,28,1,5888
195923,28,1,6084
195940,28,1,6308
195941,28,1,6308
195944,28,1,6618
195949,28,1,7189
195954,28,1,9278
195968,29,1,3048
195998,29,1,5012
196005,29,1,5888
196010,29,1,6084
196025,29,1,6308
196027,29,1,6308
196038,29,1,8508
196090,30,1,5715
196091,30,1,5726
196092,30,1,5726
196123,30,1,7568
196127,30,1,15170
196140,31,1,3038
196141,31,1,3038
196142,31,1,3048
196143,31,1,3048
196186,31,1,5818
196189,31,1,5888
196206,31,1,6308
196207,31,1,6308
196227,32,1,3048
196228,32,1,3048
196268,32,1,5502
196270,32,1,5888
196291,32,1,6308
196292,32,1,6308
196313,33,1,3038
196314,33,1,3048
196355,33,1,5614
196361,33,1,5888
196379,33,1,6308
196380,33,1,6308
196399,34,1,3038
196400,34,1,3048
196401,34,1,3048
196445,34,1,5888
196461,34,1,6139
196463,34,1,6308
196464,34,1,6308
196489,35,1,3678
196525,35,1,5614
196526,35,1,5642
196527,35,1,5642
196536,35,1,5888
196551,35,1,6308
196552,35,1,6308
196556,35,1,6707
196557,35,1,6714
196562,35,1,7359
196580,36,1,3048
196610,36,1,5012
196622,36,1,6077
196626,36,1,6084
196641,36,1,6308
196643,36,1,6308
196667,37,1,3038
196668,37,1,3048
196669,37,1,3048
196723,37,1,6203
196725,37,1,6623
196727,37,1,6623
196729,37,1,6664
196751,38,1,3038
196752,38,1,3038
196753,38,1,3048
196754,38,1,3048
196787,38,1,5818
196815,38,1,7568
196816,38,1,7568
196840,39,1,3048
196841,39,1,3048
196880,39,1,5012
196883,39,1,5888
196902,39,1,6308
196903,39,1,6308
196926,40,1,3038
196927,40,1,3048
196969,40,1,5299
196973,40,1,5888
196992,40,1,6308
196994,40,1,6308
197012,41,1,3038
197013,41,1,3048
197014,41,1,3048
197057,41,1,5824
197078,41,1,6308
197080,41,1,6308
197098,42,1,3048
197134,42,1,5012
197135,42,1,5012
197140,42,1,5614
197148,42,1,6077
197152,42,1,6084
197165,42,1,6299
197167,42,1,6308
197169,42,1,6308
197193,43,1,3678
197227,43,1,5502
197229,43,1,5642
197255,43,1,6308
197257,43,1,6308
197260,43,1,6707
197261,43,1,6714
197282,44,1,3038
197283,44,1,3048
197284,44,1,3048
197325,44,1,5888
197343,44,1,6308
197344,44,1,6308
197351,44,1,8974
197373,45,1,3668
197374,45,1,3678
197413,45,1,5614
197418,45,1,5888
197434,45,1,6308
197436,45,1,6308
197438,45,1,6308
197458,46,1,3048
197493,46,1,5012
197503,46,1,5888
197505,46,1,6077
197508,46,1,6084
197522,46,1,6308
197524,46,1,6308
197527,46,1,6308
197552,47,1,3048
197594,47,1,5299
197601,47,1,5888
197617,47,1,6308
